core depth age sd offset N_offset
Sim02_25_014 9.5 127.427094863723 10.4262845935152 49.9960553951566 5.95229232073361
Sim02_25_015 10.25 108.198511931339 9.27907772526859 23.4117421607124 3.30437949573279
Sim02_25_016 11.75 114.721722856 9.61414036050892 34.9820129073366 4.33761943593153
Sim02_25_017 21 106.297782236776 27.5217976188661 77.5468962229951 3.66075515375131
Sim02_25_018 21.3333333333333 49.9851444883159 25.9575493830294 131.409326133585 6.29243079856455
Sim02_25_019 11.5 129.064352980265 14.1960778301262 37.5883330183076 4.17675064824893
Sim02_25_020 17.5 67.1834370427991 12.1963333703352 63.8641139893474 6.93115384330819
Sim02_25_021 12.5 134.150254594735 11.5319033010696 44.1713896439295 4.73489460016006
Sim02_25_022 14.5 75.4993371085141 6.97827853493974 15.9324094629149 3.55820183507723
Sim02_25_023 9.5 89.4160381118642 6.3827911360656 28.2998363599415 4.26782756464535
Sim02_25_024 12.5 84.2110629109285 4.18358186540142 10.740402527505 2.56653025384025
Sim02_25_025 13 140.093731265058 9.27932200476035 46.9438814868072 5.47044636838271
Sim02_25_026 11.75 133.949508111679 10.2585793443919 42.878999717801 6.08737219439577
Sim02_25_027 13.5 114.030793954644 5.57599411156504 28.6175151320343 4.90175209761332
Sim02_25_028 11.5 115.595615347299 7.489056620077 29.0638617990126 3.34605636672227
Sim02_25_029 14 140.286783075497 6.70490973551732 51.2568136987237 7.99023552439911
Sim02_25_030 11.5 145.022452244818 26.0586742402031 46.293120185429 3.28516846841264
Sim02_25_031 9 77.4228410664577 4.86327841284646 21.795423036072 5.41191738863659
Sim02_25_032 11 89.7305336286522 6.86968145359179 10.5330863956983 1.53327144305813
Sim02_25_033 14.75 151.238428624676 15.2624675626141 41.2571534069225 4.25087597203844
Sim02_25_034 16 57.9005687254016 10.4321197605904 48.0541020864386 6.34511954906345
Sim02_25_035 9.33333333333333 95.3113476483989 7.52565605541772 29.3363406968743 5.07955733111462
Sim02_25_036 12 134.462097849204 16.8570550960559 26.9044002480661 3.44429546209536
Sim02_25_037 11.5 143.615618371093 12.6477666078926 53.3262823784536 4.33068759267389
Sim02_25_038 14.5 79.2735065578441 11.1997409972046 18.0346411610709 5.27924988742403
Sim02_25_039 15 49.4576167793964 6.94451529717656 45.5908203461964 6.56501114839971
Sim02_25_040 13.3333333333333 49.2723849802611 4.33329537508969 36.8531384844238 14.3865116797588
Sim02_25_041 14.5 138.315808147797 21.9560966169542 25.6247517460021 2.09688323367037
Sim02_25_042 16.75 155.360685336823 39.77745163611 30.6859873695474 2.14597828985138
Sim02_25_043 13.75 132.853369204469 17.3267380207068 34.1550246636378 2.57604358615305
Sim02_25_044 7 84.5864529201883 5.68683001466902 8.79644699104256 1.54681025603937
Sim02_25_045 8.66666666666667 76.9780050438509 4.02795536366306 25.6012143336192 7.51802746234431
Sim02_25_046 12.5 41.7261937540382 3.22233078797928 39.9378728801927 15.4564095059586
Sim02_25_047 14.75 139.582773830417 17.6615739749279 29.6310644523859 4.02250351441999
Sim02_25_048 12 154.494914088323 50.6539663662634 48.164388303162 2.94618554322273
Sim02_25_049 14 105.129037760703 8.94027162212511 17.3139817434379 1.9366281557475
Sim02_25_050 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim02_25_051 16.25 152.128102578825 48.8959005263993 17.7814737901115 1.49480227258023
Sim02_25_052 15.5 56.7029051920243 9.61684639790085 45.6350750656521 6.91276851555793
Sim02_25_053 15 121.517032924631 11.613410196172 26.4685957990384 2.27914069613791
Sim02_25_054 9 113.786417364917 6.49318868552576 36.4926316059851 4.38017622780397
Sim02_25_055 12 94.0929176876092 4.88387907478968 19.2540505560826 3.51255624054346
Sim02_25_056 9 117.860108622196 5.69136300695976 48.9881830969817 8.62315619884303
Sim02_25_057 12.25 132.820828703343 9.76450136709303 40.6317108084088 4.46051358814522
Sim02_25_058 12.75 131.259307345319 12.2290788331146 27.4499711414228 2.72611788088195
Sim02_25_059 7 97.5957042691426 5.19837649915646 30.1636871987796 5.3460269483624
Sim02_25_060 18.3333333333333 77.1559528127812 32.0432985696349 61.5986940913545 3.7784906535685
Sim02_25_061 10.5 118.282605503602 4.86433140074504 39.2025605333571 7.65958651688336
Sim02_25_062 15 87.9358772080041 13.8968656559219 26.9261458472482 4.40094068584952
Sim02_25_063 13.25 108.220549679771 24.438465218912 19.8473639524938 4.26735853441501
Sim02_25_064 16 130.68447726578 16.4955595840577 11.9427569337896 1.20793606964714
Sim02_25_065 16.3333333333333 97.7502917661029 20.7824488659952 18.8740733680288 1.73920807012461
Sim02_25_066 10.75 118.065871729013 8.02458148037114 31.4871607314541 4.31550690459084
Sim02_25_067 9.5 114.90944873291 14.5973133093004 22.9406634393041 3.41663203973343
Sim02_25_068 10 120.268235193425 7.43633703881874 44.1606519200751 5.79015186053227
Sim02_25_069 9.25 110.947390552807 8.62820760780792 39.2150736668486 5.34607251531313
Sim02_25_070 9.33333333333333 105.872968655699 6.45618335392456 33.1695218910002 4.5029403172891
Sim02_25_071 15 129.369614078275 22.2479882975463 13.5398592601126 2.08690694414389
Sim02_25_072 6.33333333333333 92.6281478002378 3.95019554017004 27.6461015573396 5.99092063021401
Sim02_25_073 8.75 119.551812006486 12.3246326079886 35.5656536429865 4.86623642991637
Sim02_25_074 8.5 95.5191429911798 4.76605092530118 34.1641784274017 7.33846307037823
Sim02_25_075 16.75 158.374073435703 26.5090065908216 23.0964096480532 1.83059419762589
Sim02_25_076 14.5 116.648934415077 11.3994088640923 18.9918662599868 1.88865493114957
Sim02_25_077 11.75 125.925470014197 10.7710946260392 36.5153865345665 4.29506389559529
Sim02_25_078 16.25 167.798126941464 40.212191217349 26.2688626024613 2.78849946089442
Sim02_25_079 19 161.479695205922 21.9657243076695 13.9586511666055 1.21583212746945
Sim02_25_080 16 106.385359628555 16.4606334245414 10.666500660849 1.56500058521451
Sim02_25_081 14 106.509047306468 9.76893393149907 11.186698513872 2.2763658099426
Sim02_25_082 12 77.4528387196898 5.74211120332742 17.7611611242507 4.0715103008017
Sim02_25_083 14 140.925517099354 7.56332243096456 53.1104610820887 7.02210722428707
Sim02_25_084 10 96.6783294818226 4.25964403086945 17.8380137626024 3.63082655360147
Sim02_25_085 14.75 51.3247447603288 6.65678870501757 44.359230056896 15.4903897539672
Sim02_25_086 21 190.869051401471 63.0114185327551 15.9785652246698 0.429086117841127
Sim02_25_087 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim02_25_088 11 122.795554534879 8.01590482582827 38.7167938269317 5.00784270728289
Sim02_25_089 12.75 138.093364189406 9.88791696053554 48.4337115047004 5.69105714813584
Sim02_25_090 11.5 141.242053107117 13.6878149243327 43.3167345905215 3.40820556632431
Sim02_25_092 7.5 67.6747119230838 4.69941780916707 21.5600149053304 6.86634438984899
Sim02_25_093 13.75 96.7394407999972 15.3953022878174 15.7497634050537 3.60947401870032
Sim02_25_094 13.3333333333333 96.7706609119168 9.22960165333271 15.7411319974713 2.75608695453015
Sim02_25_095 8.5 93.5494593410368 4.99171397340963 23.5106943767572 4.12451205181445
Sim02_25_096 15.75 103.071073889671 17.2914526631959 21.0669293849677 2.47757559910013
Sim02_25_097 15 136.417089251492 10.3047142058035 26.7219455953154 4.14380533838322
Sim02_25_098 14.5 92.764426508591 6.61722180375151 11.2062867694512 1.82984023894147
Sim02_25_099 3 64.811161827936 3.98805912172779 21.4294565047803 5.09278205679154
Sim02_25_100 10.6666666666667 92.5715627869 7.51390860080698 25.6529585074115 5.12378135853399
Sim02_30_001 11.3333333333333 104.998963328218 5.42054266207088 25.7187668050726 4.88955646367006
Sim02_30_002 9 101.02264705467 4.19286483637524 32.3324790324649 7.12780464405665
Sim02_30_003 10.6666666666667 91.0284147569185 5.51779008464124 24.9128182023098 4.54026800242758
Sim02_30_004 8.33333333333333 78.0229769189252 4.0012537262343 21.6754554311383 5.82277216429407
Sim02_30_005 14 147.380636606782 12.1220768298913 41.4499727895764 4.04485531170232
Sim02_30_006 14 120.945935633448 24.1858346828962 20.3335175436837 2.71922891612399
Sim02_30_007 12.3333333333333 110.305887734483 8.97553982595598 24.3927716132073 3.10900283858758
Sim02_30_008 9.75 100.806541433522 8.65109324697094 32.369008138748 5.99568223266408
Sim02_30_009 14 96.5796543333576 8.58237792226208 9.61033469951966 1.70272542849242
Sim02_30_010 11.4 128.17469456613 12.1682452448059 40.2076233144459 4.45677286859998
Sim02_30_011 6 66.5374694195411 2.94619151421847 17.3085446944803 6.75528819360631
Sim02_30_012 10.4 82.5651882742943 3.2946503397098 21.8927116594478 7.27224877441086
Sim02_30_013 11 120.903889977935 10.8095092561037 32.2522702620185 3.28973858949897
Sim02_30_014 9.4 116.981438960466 5.17977540703905 43.3119233064255 8.08266794312455
Sim02_30_015 17.25 151.269930033744 31.6321641449787 18.7910052572927 1.86927556555296
Sim02_30_016 10.2 122.619838609865 9.69421712918999 31.7916409654175 6.3205741644581
Sim02_30_017 11.6 121.667012682775 8.39916166498094 37.0469339468919 4.92376649098035
Sim02_30_018 14.5 135.934333482504 31.2572246798879 25.1176224822425 2.19688627283277
Sim02_30_019 13.6 98.038256493441 13.8177482599322 16.6958305795641 4.71119213479243
Sim02_30_020 14.4 117.679766121166 14.3323540698073 21.7091509227113 2.19052008432626
Sim02_30_021 17.3333333333333 147.697903680333 23.2936602742262 16.2390528064231 1.50055213135108
Sim02_30_022 8.66666666666667 82.5015918479372 2.97492122657714 27.3431071854881 9.75735768327402
Sim02_30_023 13.3333333333333 138.470877507532 11.5042325970834 32.3255653602381 5.20180509616629
Sim02_30_024 8 103.646316554418 4.07416592118912 33.1362177401896 6.8493243245001
Sim02_30_025 9.25 107.434486944604 4.15273893956022 34.1166979118829 7.32957898104144
Sim02_30_026 10.25 87.8098371300148 3.31489627882779 20.5091457216844 5.81137109936085
Sim02_30_027 7.33333333333333 71.1396016887525 3.39156206878338 23.662310662988 8.50223414910041
Sim02_30_028 12.6666666666667 106.110868255131 12.4876085018409 27.5610769043618 5.25297904133865
Sim02_30_029 11 103.650120481904 5.6790504873284 29.0459564626183 5.51993473550527
Sim02_30_030 13.3333333333333 99.8347292008738 11.2301182463486 15.4014243758786 2.74646424201313
Sim02_30_031 5.25 71.2903507703246 2.91464861188809 17.5255572134873 5.65781014943325
Sim02_30_032 8.5 109.302802428854 10.2866088452327 41.7020703985613 5.72940364422357
Sim02_30_033 7 90.7117289781189 3.88355600791002 27.1201343300662 5.28077914869029
Sim02_30_034 10.8333333333333 114.622074112287 5.79955779250648 38.2647520313995 7.10783963081672
Sim02_30_035 14.6666666666667 117.295614467297 10.5715657592826 17.633045087504 1.95539969969109
Sim02_30_036 13 64.4721944200548 6.01717117503252 19.593649408832 5.43010797036256
Sim02_30_037 17 76.4523354481534 14.8119211468624 40.4085690499342 2.72811127262137
Sim02_30_038 13.6666666666667 146.58605876793 19.5748580661415 26.9885996972355 3.49212768566841
Sim02_30_039 17.6 152.832536959848 15.5297095421406 28.6298476808107 3.47430410040894
Sim02_30_040 9.5 114.548677287262 5.48038948151842 42.121304209423 7.7126509553195
Sim02_30_041 12.25 113.517313691998 6.36248232050299 27.8607185685914 4.23318342591578
Sim02_30_042 8.5 108.328390422563 6.04084491788482 33.7360115056456 4.70081254479242
Sim02_30_043 10.8 94.2235349463418 5.65423882935952 28.1303128980568 6.4555964237234
Sim02_30_044 10 116.137510695467 13.0386282140147 39.0289070231184 4.49352289558096
Sim02_30_045 11.75 116.890998196232 5.36405936836829 34.1735953656325 6.23507990558867
Sim02_30_046 11 122.70615681331 8.84360792381248 39.1914550516914 4.33024878136112
Sim02_30_047 10 115.3169403143 6.852329254912 37.4416640195369 5.0527087413733
Sim02_30_048 14.1666666666667 156.633395528398 28.7348644865164 42.091667289959 3.78177132091928
Sim02_30_049 12.5 128.647891110208 11.9621221273031 31.0499370379213 4.55749428115139
Sim02_30_050 5 68.602143181363 3.20156605694183 14.8106892841981 4.52554080176116
Sim02_30_051 15.5 144.299242867306 17.8915059042191 33.995005430948 4.23654234487178
Sim02_30_052 9.33333333333333 73.450389294786 3.76493073815403 22.1523054690778 6.99409077355004
Sim02_30_053 8.5 105.584009621988 4.01016547408528 32.2850756839342 6.83912548826046
Sim02_30_054 13 87.8224699332882 11.0867753059947 19.107103868924 6.95605708495927
Sim02_30_055 9.33333333333333 110.268948359531 4.74267083218797 32.274245502003 5.58399168742987
Sim02_30_056 10.5 123.667626209143 7.73207662789884 41.0942741917838 5.5082106803046
Sim02_30_057 9.75 113.444975857883 5.78372258394044 39.0411371626784 6.74048194940757
Sim02_30_058 13.1666666666667 131.291728036142 11.4447118387875 26.1280382768849 3.76170948963879
Sim02_30_059 14.5 114.612082486471 11.1802995693621 16.023314417173 1.70304314242722
Sim02_30_060 13 128.434432641234 10.1395808888563 27.9320655071182 3.15045160132885
Sim02_30_061 17.5 151.724087515983 25.3573077991599 28.8262431160968 2.37747246987277
Sim02_30_062 9.33333333333333 98.1404036028366 4.53017398507221 27.5250884384158 5.48194103735142
Sim02_30_063 15.75 117.26173238738 19.0981354487438 8.74724488360867 0.732112606129813
Sim02_30_064 17.3333333333333 156.985700708574 19.9380298043314 25.0594610119688 2.86156389098828
Sim02_30_065 9.16666666666667 112.290665241673 5.3487246556105 40.6715141201643 7.5588769757846
Sim02_30_066 12.8 143.127938283796 10.2704932344613 51.690448820443 6.84180149662318
Sim02_30_067 12.5 74.26734996637 4.85270624608866 13.5068453397751 3.70584956382178
Sim02_30_068 11.5 86.7433011005981 6.24153540310357 20.2181379474049 3.61000952547367
Sim02_30_069 11.6666666666667 99.7970812974869 8.4271655747458 28.483466129673 3.90002592036219
Sim02_30_070 10.25 130.98621784553 10.6641663345997 47.2204129173889 6.90532518549633
Sim02_30_071 12.6666666666667 92.0641535182897 5.48393501965197 15.89143778726 3.09782531004509
Sim02_30_072 8 99.3610691127897 4.25580407426395 34.8910233351363 7.31522640322882
Sim02_30_073 18.5 169.795511462392 40.5256639238932 18.4716696950063 1.66369135011115
Sim02_30_074 12.6666666666667 142.857022155017 11.1108566173793 46.304512808782 4.99832343054496
Sim02_30_075 14.1666666666667 134.735956229208 23.2276577644703 28.7183152884272 3.07515915001463
Sim02_30_076 6 77.6919717285839 4.40771114042888 16.0942110672051 3.25899401930071
Sim02_30_077 6 81.907722692824 3.6958006280357 22.138471040344 4.82484425589202
Sim02_30_078 12.75 62.4456365602581 5.41327937836224 24.3242239477742 10.7836014220533
Sim02_30_079 17.6 133.157418771981 50.697840056948 16.4529712274309 1.34930945506827
Sim02_30_080 5.5 84.1967818224476 4.32353856450362 18.3510831412794 3.64220788086421
Sim02_30_081 10.5 83.4169726533345 3.83088230029266 14.7074191445711 3.78778815590627
Sim02_30_082 13.1666666666667 122.686183257736 11.7405917727141 30.5525750837525 3.53045329152168
Sim02_30_083 9.4 113.615779110788 5.04567571236563 38.1980126342865 6.90711573258093
Sim02_30_084 11.6 128.245323718564 8.33350405806917 36.558522562177 4.71188927914966
Sim02_30_085 10.6666666666667 105.533366296057 5.28465470841416 32.253294081053 6.31267982240646
Sim02_30_086 18.6666666666667 135.011446130033 18.0147485845463 26.152070073828 1.6811032195244
Sim02_30_087 15 78.7231610715613 10.7407510788177 28.7294130545139 5.9395831745104
Sim02_30_088 14.2 96.4846399413723 12.6882927097436 12.8176876001356 4.31252262533261
Sim02_30_089 10 110.247683824775 6.69715357003008 34.937704352165 6.37855473543423
Sim02_30_090 8.75 113.491328718075 5.09201569566232 42.7692864637678 8.20836915680642
Sim02_30_091 12.6666666666667 133.216176722135 10.0214938089749 37.277565017313 5.02532135754516
Sim02_30_092 8.5 97.3529697892747 5.22346594414529 24.6973456932273 4.39862522477452
Sim02_30_093 14.1666666666667 86.6329385750207 15.285202261933 20.2677935013855 8.45764520248473
Sim02_30_094 6.5 90.3308886082068 5.01699188189854 20.1225973928385 3.14155285468122
Sim02_30_095 20.2 91.3554273260543 26.8990251404044 73.6953549977243 4.3598608521289
Sim02_30_096 13.5 112.722273386988 14.5966689491407 22.0929650442614 2.66446323392236
Sim02_30_097 17.8333333333333 82.3383635598108 29.5618338404601 53.4011333890252 7.15952704905167
Sim02_30_098 7.75 99.444290697076 3.7553562665493 29.1384393863722 6.30190721007567
Sim02_30_099 9 76.0259940152611 4.04990920007333 28.699248617467 9.78715589872241
Sim02_30_100 13 115.554575125701 14.8246681219141 27.183044016356 4.95282268801044
Sim02_35_001 8.25 99.0872592180226 4.68415543683084 32.4864600980792 6.39573065581372
Sim02_35_002 13.8 122.837746218524 14.2853728109387 20.1509720213979 3.06663328288536
Sim02_35_003 13.3333333333333 124.860916059768 11.2142987684083 23.0874544241016 2.73049739022915
Sim02_35_004 17.8 72.6454063444674 14.9541150168803 64.5201179190843 6.14446917423915
Sim02_35_005 13.4 114.289728666132 18.1964377676009 19.738052283426 3.34610101033205
Sim02_35_006 10.6666666666667 95.3427976214878 5.1549291998039 25.6124974399498 4.69805386925588
Sim02_35_007 13.8571428571429 154.303201930642 49.3077218298501 44.349612300153 3.68387473366638
Sim02_35_008 5.33333333333333 81.9033341572321 3.58185441066729 19.431162744798 4.27879607292994
Sim02_35_009 14.5 153.314512549777 20.402316598829 41.5908619843064 4.28857977065086
Sim02_35_010 8.75 81.0133730618045 3.50315976763985 27.0021268256146 8.78033993464555
Sim02_35_011 8.5 73.3933647105412 2.85544357916717 20.2751386753527 8.05062097464952
Sim02_35_012 12.75 133.251826277423 7.61915609801438 39.0925703483427 5.40695639247223
Sim02_35_013 7 64.0342068837814 2.74775732487013 25.2716869270583 12.4792311910538
Sim02_35_014 7.6 96.8100252084369 3.52775041348989 28.2055369141567 6.59541988222289
Sim02_35_015 13.6666666666667 141.327745157783 12.4998446326439 40.021235965057 3.83155598531772
Sim02_35_016 11.4285714285714 125.602904979208 10.105709764951 35.8310742451669 5.41269404326431
Sim02_35_017 10.75 98.2999083984565 4.20850294839676 25.2973651044525 5.52231783494663
Sim02_35_018 12.5 121.535553739392 9.99231160636194 22.8033783720784 4.11336552380299
Sim02_35_019 14.6 92.0347788205795 8.22054196126082 10.6236258754385 3.00466300989703
Sim02_35_020 12.5714285714286 134.154126616611 16.7743808584595 40.3933549604724 4.7932608854525
Sim02_35_021 11.4 98.3561420322344 6.07517978765513 25.7695474841381 5.71558436845497
Sim02_35_022 15.1666666666667 143.393926320225 14.0019554552155 24.3711644783349 3.4561202273539
Sim02_35_023 13.8 104.039294858667 7.26593332633591 16.0315394260827 2.63754785464873
Sim02_35_024 14.4285714285714 85.1215884010748 12.4738725668492 17.6529564753513 7.26411245964199
Sim02_35_025 16.6666666666667 75.7961922354422 21.1656620546442 47.8146413810875 8.89502382236448
Sim02_35_026 16.3333333333333 76.8831764398254 11.5245898869841 44.8489484923061 8.13615502003853
Sim02_35_027 8.4 112.607063721371 5.18245453953422 44.0393798472033 8.03853634172308
Sim02_35_028 15.8333333333333 127.228894868012 32.1644364685461 12.9401463984893 1.95181865253965
Sim02_35_029 10.4 112.570782536089 12.3559370701932 31.8679038148168 5.24079684870413
Sim02_35_030 13.4285714285714 144.877656686831 21.8271931715287 27.0149646721957 3.11872159080715
Sim02_35_031 13.6 138.04195834029 13.0323689271315 38.6431727470422 4.36267335581841
Sim02_35_032 7.42857142857143 88.4482636879664 2.74739067435118 23.9302063540463 7.11183326022137
Sim02_35_033 11.5714285714286 135.571550540246 10.8922863565628 53.1731893636166 7.31035340564729
Sim02_35_034 12.6666666666667 127.054918038939 9.15219452630646 26.1788466224499 3.44730739367015
Sim02_35_035 7.33333333333333 74.6683705432815 4.10076316916326 22.1879547571952 6.09006719956929
Sim02_35_036 9.71428571428571 120.262329679211 6.86151384685235 45.3195484480556 7.65075489347673
Sim02_35_037 18 119.704578940429 51.4127778470848 20.758044192559 2.32511218291376
Sim02_35_038 8.6 102.355875267587 5.65369779039387 30.3421293926592 5.06326598664036
Sim02_35_039 11.5 110.122034169848 7.67712221905007 28.8408897311178 4.60044902051975
Sim02_35_040 13 116.413832490092 5.51664554663072 28.0143732030393 4.74174487944167
Sim02_35_041 15.5 145.829604313212 12.9954303829492 21.4054582655302 3.05216964827037
Sim02_35_042 12.8 144.172126753205 10.8043277262834 49.9285535042848 6.54132221443562
Sim02_35_043 12.4 106.667746740369 8.05412253530138 23.606798231255 3.79817179748035
Sim02_35_044 10.8333333333333 106.489167669194 6.62625605881923 32.4957272119571 5.64874304857493
Sim02_35_045 12.6 146.195784426248 16.5811135186056 44.9896339620785 5.54735635236692
Sim02_35_046 7 96.2986922826987 3.90436020142618 27.9996889764254 5.50297726817135
Sim02_35_047 12.5 144.016927336349 9.55084588660029 52.2065643157439 5.90109233094378
Sim02_35_048 11.8333333333333 113.361319103073 4.74930785820582 32.2271076669264 6.46361436875588
Sim02_35_049 7.25 91.9495021633072 3.47358698667294 27.2752678116641 6.67552234874009
Sim02_35_050 9.75 116.496601301521 5.55005984682127 38.8441693939712 6.27701451185073
Sim02_35_051 15.5 152.852992185936 28.8717323859446 28.6506207251114 2.8070364310118
Sim02_35_052 14.1428571428571 122.358057070874 12.1863407640251 20.3466627579694 3.05480719064184
Sim02_35_053 14.5 120.087484597604 22.2333283498887 15.0098463441088 3.31500825010533
Sim02_35_054 6.5 80.9959732090063 2.54151973326982 21.3034234297436 7.22627165643301
Sim02_35_055 9.85714285714286 120.528063637811 7.79963794028665 38.8543858308432 6.03647017935945
Sim02_35_056 12.2857142857143 129.477202944382 10.0291801887958 39.5039025785319 5.21704572191326
Sim02_35_057 12.8571428571429 155.297776592285 88.5565759872438 48.9186503330871 3.63489847558716
Sim02_35_058 17.6 161.888014405575 22.6091020108964 30.0456739011995 2.96094842386121
Sim02_35_059 11.4 134.940922456506 8.88107812213491 48.3145602199307 6.18515735285034
Sim02_35_060 7.25 103.519948720076 4.38769411378183 40.1673170579129 8.15035756801723
Sim02_35_061 12 124.73915815171 9.59535252763895 37.3714719802936 6.01514192849331
Sim02_35_062 11.8571428571429 96.2381918993216 5.73331129041548 24.6114272405657 6.28360766305141
Sim02_35_063 10.25 70.2723984093114 3.8065336129135 25.99308751714 10.4872096942283
Sim02_35_064 11.7142857142857 127.779807625723 9.75507074928619 30.2010952425602 3.75748004250457
Sim02_35_065 11.2 100.141945851088 6.25732674673177 26.1171941790269 5.30259367236988
Sim02_35_066 9.28571428571429 116.518614361293 7.34118489161859 37.207783533906 5.48848975288835
Sim02_35_067 13.3333333333333 133.126688559315 12.2707751104754 24.379938251536 3.91025386329247
Sim02_35_068 9 111.571808922263 5.69057870183576 41.176966775751 6.96851719540687
Sim02_35_069 12.3333333333333 109.726256598598 10.589216867863 25.7654697825327 3.17474798810232
Sim02_35_070 11.6666666666667 116.451902264286 5.5171116634866 32.0925874830776 5.25750747690785
Sim02_35_071 12.4 73.314855588276 7.31854474956199 25.5185074217515 10.8252912037941
Sim02_35_072 16.75 119.938073870163 28.1485860085762 11.6193124015616 0.924463388887853
Sim02_35_073 11.6 95.8598407224499 7.60160335182616 27.3006349843333 6.23348552538062
Sim02_35_074 9.6 90.9383929945628 3.96270194045458 25.9085949692617 6.08552891976249
Sim02_35_075 13.5 116.790425568945 8.99704244497566 23.6751062860064 2.88168052342027
Sim02_35_076 12.4 117.106523038567 9.1746041541845 28.1041773853697 4.04482332561865
Sim02_35_077 11 118.483914991834 6.28958808648301 40.6350219532172 6.91738960423035
Sim02_35_078 14.1666666666667 113.513767573254 11.7302831927614 16.7327350366529 3.04511804318988
Sim02_35_079 14.5 115.422428721553 8.05338402134987 23.9906821501241 2.76202502934066
Sim02_35_080 8.8 114.597368479692 6.97471736311048 39.915848929268 4.91537317742192
Sim02_35_081 14.8571428571429 136.314029542212 11.1413690376315 26.2139729887112 3.39466881007018
Sim02_35_082 7.33333333333333 88.1470531976351 3.48941283496965 21.3613302250452 5.55829830871497
Sim02_35_083 12.1428571428571 135.809107605504 12.6768223421308 40.6977029462889 6.47733592507134
Sim02_35_084 6.25 73.6644845215536 3.61668209877755 27.4422608376506 9.14452542351723
Sim02_35_085 15.3333333333333 117.571795766705 17.0487531738042 9.81037960169984 1.82675437701372
Sim02_35_086 12.8571428571429 136.130631553685 22.1364858130396 30.3310331068603 4.00208024265863
Sim02_35_087 9 86.8901919525083 6.37209024928553 32.5508481071453 9.12167330690741
Sim02_35_088 15.7142857142857 69.7490029780271 11.1894307676626 45.4139443604592 12.3383148008291
Sim02_35_089 10.5 130.784760745695 7.61662221613741 53.9755100995275 8.57355578357026
Sim02_35_090 14 105.753727462213 15.5443185395485 9.65789475104996 3.18000780284199
Sim02_35_091 13.5714285714286 132.837495656923 16.7668068655027 23.9997018665184 4.30785537899576
Sim02_35_092 13.2 122.436257885581 6.69009485046917 29.6256985844084 4.56123315518121
Sim02_35_093 9.66666666666667 117.53423542052 8.65943287732004 33.9417801197672 3.64658158590124
Sim02_35_094 8.66666666666667 103.943357068421 5.25160058775905 34.6327204501822 6.32877112317012
Sim02_35_095 6 65.096921448473 3.60176972843643 22.6022239595886 8.46703272421402
Sim02_35_096 12 116.539488693947 7.54881579252761 31.429178244599 4.17095988488433
Sim02_35_097 12.5 136.8124347748 13.0639391996144 38.8660408635011 4.8252654865751
Sim02_35_098 13.5714285714286 131.910431286445 9.78469099520934 23.1981197144251 4.43804878108548
Sim02_35_099 14.4 98.3413877308243 11.6167983725387 20.2588918014488 3.71942514969436
Sim02_35_100 6.4 84.6865088048361 3.40646888985756 28.9443513517899 7.78287429774041
Sim02_40_001 10.5 77.1598526308095 3.71576161189713 23.3278466961412 7.91872236004468
Sim02_40_002 13.1111111111111 117.770537743507 14.8690518199923 27.9600451224164 5.0168867291245
Sim02_40_003 13.125 137.558922469025 10.9478909657315 37.4709276929226 5.38504705064578
Sim02_40_004 10.4 110.077052602027 5.90778181992912 32.1535820961181 5.72127702064341
Sim02_40_005 11.8 121.266012479917 6.59480912990485 35.8010500938499 6.01181519053537
Sim02_40_006 12.125 127.362186769553 9.78058132550867 31.5089535066718 5.94859053170418
Sim02_40_007 13.7142857142857 129.725232153307 17.9976437597499 21.629226151725 2.70465519276171
Sim02_40_008 10.75 116.124822346972 5.68417701289892 36.6929405260761 6.23592367806845
Sim02_40_009 13 98.0499475413105 8.29713355335439 17.0753793314288 5.4287521209191
Sim02_40_010 17.1111111111111 123.788859677457 32.5196389034 31.5945384007786 4.65251271371551
Sim02_40_011 14.3333333333333 129.468751544169 14.4176306908386 22.8357850058898 3.84072730530655
Sim02_40_012 8 85.8477921452912 5.84542888967447 7.83272217431089 1.33997390476289
Sim02_40_013 11 102.388556047908 4.1838080738201 27.1397826738536 5.99499537967402
Sim02_40_014 13 133.910238414737 19.5276280143109 34.3322911175094 4.27712059113268
Sim02_40_015 9.16666666666667 107.670869201428 4.91196777169458 32.1703542488607 5.93491949602662
Sim02_40_016 12.5714285714286 92.2513832836016 9.17864498081976 24.5687074967943 8.94073889737973
Sim02_40_017 14.5555555555556 145.914932608487 19.0478154090887 32.5027764798082 4.61848048316266
Sim02_40_018 12.7777777777778 120.70759845892 8.02609688890103 21.6504191246056 4.27141036266441
Sim02_40_019 13.7777777777778 149.434818016801 19.3375706918674 37.1221518176121 4.54738511774877
Sim02_40_020 14 127.070078122218 12.277989936123 23.4704920610066 3.23244907413978
Sim02_40_021 10.5 84.979790172795 5.16995959733715 29.9494989682003 11.5191529732214
Sim02_40_022 10.1111111111111 119.651753016201 6.77520899940097 34.8017111781716 6.1511987564472
Sim02_40_023 11.3333333333333 93.0234089184556 6.03095286164754 24.4530336138003 10.0735289870064
Sim02_40_024 9.8 120.965575794595 7.04652320779191 41.8490667676005 5.72827268485833
Sim02_40_025 11.1111111111111 115.968204626323 10.9657464555411 28.1774132670934 5.87659206907028
