"Information_percentage" "Accuracy" "Precision" "NormAccuracy" "CRS_Accuracy" "CRS_Precision" "CRS_NormAccuracy" "Names" "Simulation"
45 3.95663333333333 23.1318833333333 0.565247215631686 18.5530153878782 15.3272916816279 4.7518230051803 "Sim02_45_062" "Sim02"
45 12.6308125 33.2248375 0.925239275985797 29.2671863942055 66.9578639005951 5.28961886349164 "Sim02_45_063" "Sim02"
45 5.62504285714286 32.3068714285714 0.582981953254073 18.5996037591731 20.6379041123275 6.92255249259726 "Sim02_45_064" "Sim02"
45 10.7704333333333 48.5297166666667 0.862698743505913 27.4358579610387 25.786097088379 24.7411341345463 "Sim02_45_065" "Sim02"
45 12.1853666666667 33.9127111111111 1.00615572478082 19.7543934853617 38.043619627589 3.22666660451923 "Sim02_45_066" "Sim02"
45 12.9216 35.22881 1.06079301270374 17.0332892017388 34.7632004880335 3.01614657860606 "Sim02_45_067" "Sim02"
45 8.13152857142857 40.7563714285714 0.48875813396833 12.0267493165148 31.6411842250873 2.33499918462563 "Sim02_45_068" "Sim02"
45 20.7407 50.1233181818182 1.00250043522937 16.1315834949625 101.827851144363 1.93400216427618 "Sim02_45_069" "Sim02"
45 6.42885714285714 28.7394142857143 0.77738238307358 16.6678591327853 18.3827821752466 9.36205943622748 "Sim02_45_070" "Sim02"
45 5.3663875 25.938925 0.706398966763146 14.0749196677393 15.9879473251677 9.06900789810149 "Sim02_45_071" "Sim02"
45 7.24755714285714 27.3495571428571 0.874186856458856 18.819235680155 20.7036693883725 5.28115703974824 "Sim02_45_072" "Sim02"
45 10.7990333333333 45.7696666666667 0.752531140055462 25.9464132456795 31.3120087648686 17.4910875782153 "Sim02_45_073" "Sim02"
45 6.0141625 22.4875 0.791413194767228 17.1566701741389 17.1812176313464 5.51415675841427 "Sim02_45_074" "Sim02"
45 8.37546666666667 34.3627333333333 0.825577711953859 20.3217939195138 23.9325325250635 10.6254848559214 "Sim02_45_075" "Sim02"
45 8.20714 35.82574 0.781122921858222 27.2969651780235 30.5631961490808 10.7244838074242 "Sim02_45_076" "Sim02"
45 8.68472857142857 46.0365428571429 0.67682393751742 27.4143374454987 36.0196711716995 12.1708819088573 "Sim02_45_077" "Sim02"
45 15.2263666666667 46.1074444444444 1.02336207391278 13.5094388673924 42.037771470466 3.65195296638713 "Sim02_45_078" "Sim02"
45 14.4653090909091 31.3342636363636 0.944706334798499 25.712157011166 127.138477455016 3.4751396773449 "Sim02_45_079" "Sim02"
45 16.2296875 50.401225 1.07574208548369 14.8288327645268 47.7447474769581 2.85138231406957 "Sim02_45_080" "Sim02"
45 5.472175 27.641725 0.640833276938934 15.7752101538049 17.6975459564101 8.69461001859132 "Sim02_45_081" "Sim02"
45 13.8979 44.8005545454545 0.884037110148742 26.2523210206776 80.9423165574092 10.0204616193073 "Sim02_45_082" "Sim02"
45 4.3155375 27.250475 0.643123458751311 23.0700786359719 15.3323459132417 19.7172575048673 "Sim02_45_083" "Sim02"
45 15.5215272727273 38.0042272727273 1.03257327514642 16.0283470276378 67.0402716933303 2.15634580278102 "Sim02_45_084" "Sim02"
45 8.87123 27.96945 0.79603014780657 14.1865024273169 31.6638043841786 2.56271119219037 "Sim02_45_085" "Sim02"
45 16.1240090909091 33.9466818181818 1.2480493166832 17.8533411613305 56.5612083429339 2.21487200071913 "Sim02_45_086" "Sim02"
45 14.4888 41.7685625 1.05436910173479 18.3028848344169 73.0230431758189 4.27702321333539 "Sim02_45_087" "Sim02"
45 23.4912181818182 49.8761454545455 1.45915023310525 16.4898002315381 102.620077195294 1.86002411023712 "Sim02_45_088" "Sim02"
45 14.972875 54.9658125 0.980623056992749 29.9508993391238 39.2402695587738 9.27208340361723 "Sim02_45_089" "Sim02"
45 6.57136666666667 20.8037777777778 0.979511143451853 11.9436980175776 18.8589764267151 2.75621115693137 "Sim02_45_090" "Sim02"
45 9.569 25.6373222222222 1.11944435234004 26.5239574787591 31.4332227987629 4.87575253333262 "Sim02_45_091" "Sim02"
45 15.1344181818182 35.3817909090909 1.09898081442536 19.6417603930966 54.5646311459654 2.64781329953192 "Sim02_45_092" "Sim02"
45 4.54018888888888 36.6988666666667 0.475011963040956 30.2931711170122 16.9824023222371 13.7460735797273 "Sim02_45_093" "Sim02"
45 5.1218 18.3137625 0.890275989098828 16.8916182959867 15.1409326348112 4.28743516464233 "Sim02_45_094" "Sim02"
45 10.8090888888889 34.4825 0.863407249432485 15.0381114928717 30.2077154307401 7.74730637242074 "Sim02_45_095" "Sim02"
45 10.0938818181818 23.0190636363636 1.08685630869022 25.9333926510624 35.1407966877071 5.02367872468008 "Sim02_45_096" "Sim02"
45 13.23703 36.53293 0.756119801549661 18.216427138211 55.3843564019525 4.00768524577555 "Sim02_45_097" "Sim02"
45 3.23418333333333 24.90615 0.546996835155217 17.7006167411847 8.81447308366159 13.031770527269 "Sim02_45_098" "Sim02"
45 4.912625 21.2036875 0.740417212419516 10.8278575415085 15.4220614620747 2.79666718037263 "Sim02_45_099" "Sim02"
45 7.36995 30.0511166666667 0.846446141047144 14.4771450820217 18.5222755061668 4.01762566479485 "Sim02_45_100" "Sim02"
50 5.13862727272727 14.7403545454545 0.993914259549054 19.3006608811577 19.1578597899041 4.37080356167495 "Sim02_50_001" "Sim02"
50 9.97954285714286 57.7095285714286 0.678729529655541 62.4895283415397 32.3776975882645 18.3991184520927 "Sim02_50_002" "Sim02"
50 10.5787727272727 26.9372 1.0572608685053 13.3302073219923 37.0843229869309 2.89520865132031 "Sim02_50_003" "Sim02"
50 10.14816 28.4148 0.946696864864881 20.0582495259055 50.4724728474688 3.84429074119021 "Sim02_50_004" "Sim02"
50 4.70628571428571 24.0398428571429 0.514792814514493 17.4735292831945 17.9077650763406 5.4875836004834 "Sim02_50_005" "Sim02"
50 14.2474111111111 58.1933333333333 0.907575446871516 46.9148243851913 60.8272837914764 27.9095931397422 "Sim02_50_006" "Sim02"
50 6.111275 20.9235375 0.943342670491254 19.6615765940509 18.0375517154305 4.78715992527876 "Sim02_50_007" "Sim02"
50 27.7329307692308 48.3916230769231 1.57542321406686 15.5489431244599 104.488713428454 2.09763362164932 "Sim02_50_008" "Sim02"
50 9.75762727272727 25.9205181818182 1.07329554694108 14.3806291643557 30.5765613183198 2.98036226480242 "Sim02_50_009" "Sim02"
50 15.4287888888889 37.8827555555556 1.10491869804889 21.4828692662367 55.8705290025219 3.31967661921683 "Sim02_50_010" "Sim02"
50 6.08684545454545 22.3474909090909 0.720361770493976 14.2980746070497 25.4807955638599 3.44605933965505 "Sim02_50_011" "Sim02"
50 7.39614444444444 26.1408777777778 0.814754314739035 10.4369121030426 22.9498581277495 2.19932172494713 "Sim02_50_012" "Sim02"
50 9.17483076923077 22.9910461538462 1.04498567585806 25.4223711356898 53.2318342189261 4.24792276633425 "Sim02_50_013" "Sim02"
50 7.81631666666666 37.44975 0.678795128767622 11.0323476605027 26.0096395296924 3.70100919557319 "Sim02_50_014" "Sim02"
50 4.96841666666667 29.36405 0.586701538954886 16.1628082353388 12.8577355521308 7.51727394930032 "Sim02_50_015" "Sim02"
50 18.8534 39.2191153846154 1.21430566443091 15.8900229856124 72.5407394810136 1.67271692396653 "Sim02_50_016" "Sim02"
50 1.98334 21.13756 0.352417320243497 26.5144528087077 15.1232852477819 6.52353497451789 "Sim02_50_017" "Sim02"
50 7.00191428571428 42.0879571428571 0.646808975885586 33.6793402835713 19.0630385837896 23.7654413569178 "Sim02_50_018" "Sim02"
50 8.02594545454546 22.2395636363636 1.08216578109002 20.4644226031452 24.9944145465495 11.7294980573411 "Sim02_50_019" "Sim02"
50 4.03605555555555 13.6822555555556 0.943974082640953 17.4579817574278 11.4068771763812 5.07899435972028 "Sim02_50_020" "Sim02"
50 14.7078777777778 35.6468333333333 1.16495084763682 16.8403224974408 68.95441110753 1.51177565647207 "Sim02_50_021" "Sim02"
50 10.2960615384615 24.1113692307692 1.07036308165054 21.6048490293685 157.421082360062 2.24019246845687 "Sim02_50_022" "Sim02"
50 7.65111818181818 26.1191090909091 0.781307092007178 12.8087905069611 23.5088963004284 2.46846236950763 "Sim02_50_023" "Sim02"
50 3.0041125 14.835725 0.792071815784594 23.2490069888535 14.0255002797099 6.13696207749105 "Sim02_50_024" "Sim02"
50 3.53811666666667 22.5298666666667 0.511178831320976 23.1114591330677 13.4166974895748 6.60127722609593 "Sim02_50_025" "Sim02"
50 6.73472 16.87853 1.12672286525492 17.3786678396461 17.3197880232544 4.20601027794596 "Sim02_50_026" "Sim02"
50 7.3427375 35.76865 0.689648737053588 13.0374672093506 24.2785648130424 5.53816630536694 "Sim02_50_027" "Sim02"
50 2.882725 14.1735625 0.770382339351295 18.1758902317682 10.3350141312873 5.70407387184316 "Sim02_50_028" "Sim02"
50 12.6884416666667 28.063325 1.14943514547806 22.501559827611 74.0110404082917 2.82265102583722 "Sim02_50_029" "Sim02"
50 7.88147142857143 36.0163428571429 0.637448067778852 18.2153845619966 22.989776014198 7.21016374118032 "Sim02_50_030" "Sim02"
50 5.1375125 29.7357125 0.649287990522647 22.8557900815315 14.8211858306553 12.9785529053971 "Sim02_50_031" "Sim02"
50 19.418 39.9439333333333 1.32981883243479 17.2849294630786 75.768723145587 4.95704233542871 "Sim02_50_032" "Sim02"
50 13.985575 41.7256416666667 1.02169373115624 23.5045655537793 47.7332978224302 10.8808279746807 "Sim02_50_033" "Sim02"
50 6.0462 23.3773111111111 0.653363431755613 12.6853095577678 21.8837799739433 3.45724149326089 "Sim02_50_034" "Sim02"
50 5.28675 15.46488 0.909993469769902 18.1308005575875 18.5950080421196 4.04728654117847 "Sim02_50_035" "Sim02"
50 8.42576666666667 25.4267888888889 0.932475123123572 15.8088397358328 29.6844159026198 3.12102099183934 "Sim02_50_036" "Sim02"
50 9.05435555555555 34.1163333333333 0.649491195005781 9.68342372294586 28.7541034728702 2.40566474308214 "Sim02_50_037" "Sim02"
50 10.28154 28.8827 0.993356721907425 16.1545804200697 35.0212158337049 2.91579638393657 "Sim02_50_038" "Sim02"
50 8.62349090909091 22.3423363636364 1.00874275595723 20.5118619418477 31.0249198526775 3.56940573593323 "Sim02_50_039" "Sim02"
50 8.1007 36.9803333333333 0.738904858715943 15.840037022863 24.8789489478523 4.27785966328366 "Sim02_50_040" "Sim02"
50 7.04341428571429 38.6687857142857 0.674027700535272 23.61642106726 17.4617844364159 21.8863827932838 "Sim02_50_041" "Sim02"
50 9.8788625 38.6577 0.810281623849718 16.628984681817 29.7071064610436 5.00755202855393 "Sim02_50_042" "Sim02"
50 17.3111153846154 33.5790692307692 1.25554320831639 21.5229712664036 61.7027734639487 2.58835301835481 "Sim02_50_043" "Sim02"
50 14.37462 38.79156 1.16600765492446 10.155980678772 39.3504042606854 1.30999418496659 "Sim02_50_044" "Sim02"
50 11.6394888888889 36.2721 0.842816776115111 14.142270295491 32.7654565967666 2.84974482368245 "Sim02_50_045" "Sim02"
50 6.5340625 22.9213375 0.885361913272331 15.466296764487 19.3881134753767 3.67553044152918 "Sim02_50_046" "Sim02"
50 9.16384444444444 31.1161555555556 0.921855149705801 14.4582985544926 24.4173889780468 6.67834435411919 "Sim02_50_047" "Sim02"
50 8.09695555555555 24.9994 0.932808358252141 14.7661395362747 24.1076718117693 2.8918654203299 "Sim02_50_048" "Sim02"
50 10.6334727272727 25.8598818181818 1.22428650858429 17.8161062375399 35.4304494104043 2.86244468503842 "Sim02_50_049" "Sim02"
50 7.41511111111111 25.7367888888889 0.834531469031842 15.7248292009959 28.8939669077043 2.76149350322978 "Sim02_50_050" "Sim02"
50 5.11182857142857 23.6810571428571 0.678588160652511 18.879704196119 16.89721107753 4.79630212941831 "Sim02_50_051" "Sim02"
50 13.21405 32.92253 1.09532468594477 25.4913703522474 58.080202640049 3.08440479678201 "Sim02_50_052" "Sim02"
50 21.5389 36.8934307692308 1.53364217324838 23.2359441776547 91.0474889459431 2.30418503540357 "Sim02_50_053" "Sim02"
50 18.2249833333333 40.4848 1.37203656105899 12.89926623959 45.8077767806109 2.27608083129745 "Sim02_50_054" "Sim02"
50 3.71144285714286 18.6719571428571 0.718324243659199 21.5167972575502 13.793072711424 6.13673514723015 "Sim02_50_055" "Sim02"
50 3.24218333333333 21.8695333333333 0.519714486258205 8.76199201947182 11.5120495103772 2.66838901343913 "Sim02_50_056" "Sim02"
50 9.1871 28.96407 1.02960090864849 16.7940572182629 22.8186729181267 6.80695272179477 "Sim02_50_057" "Sim02"
50 10.3222 25.7058125 1.1899696864409 26.121607690674 27.1072044522829 4.91833699171025 "Sim02_50_058" "Sim02"
50 12.2384571428571 45.4283 0.980341190216119 12.1374008208111 32.4616844881094 7.10368019515975 "Sim02_50_059" "Sim02"
50 11.5733272727273 31.5625090909091 0.925217750935525 12.2567181164379 33.7735540409319 1.98499136456334 "Sim02_50_060" "Sim02"
50 8.01325555555556 23.8932666666667 0.996160308448021 16.2454218222059 23.4172463879394 3.37479300449999 "Sim02_50_061" "Sim02"
50 5.55186 40.34014 0.561165037367779 40.640228724009 8.81521292376759 31.6029141780223 "Sim02_50_062" "Sim02"
50 7.76816 31.35574 0.782699209880564 16.3202923334921 24.5300898572977 6.10412562276466 "Sim02_50_063" "Sim02"
50 4.17306666666667 14.2908555555556 0.935290916703188 16.4457842927558 13.3247106946407 4.35603406790453 "Sim02_50_064" "Sim02"
50 13.4776 37.5848 1.103444283103 17.6678253464081 35.1559765916157 11.7239145218964 "Sim02_50_065" "Sim02"
50 11.5691142857143 52.3632714285714 0.815929437020587 39.0599144378117 34.0613812901088 11.2396606601072 "Sim02_50_066" "Sim02"
50 6.05843333333333 20.8693444444444 0.86058095656746 10.5676140539514 17.4358309756903 3.08794983690778 "Sim02_50_067" "Sim02"
50 9.72356363636364 27.5869272727273 1.01793557047801 10.4308084669212 23.6604446790642 2.68627360521427 "Sim02_50_068" "Sim02"
50 6.39561 20.17406 0.884032848473023 15.9348775667444 22.361446958664 3.15020089177113 "Sim02_50_069" "Sim02"
50 12.2908545454545 32.4551181818182 1.0643926768177 12.9360764208326 30.2006312410581 3.73626793345278 "Sim02_50_070" "Sim02"
50 17.0185166666667 43.8188916666667 1.14917019748588 11.3417170817435 46.0827560203975 2.09115401794378 "Sim02_50_071" "Sim02"
50 1.40848333333333 20.5903166666667 0.262040456756471 15.741826261229 10.5720324853996 6.83906934833628 "Sim02_50_072" "Sim02"
50 7.62151 33.3636 0.718305237463554 10.3355128408669 24.8687629412618 5.6413095809627 "Sim02_50_073" "Sim02"
50 5.93965555555556 25.2523888888889 0.779710325010494 16.6312540377665 16.8298353236838 7.86770825502832 "Sim02_50_074" "Sim02"
50 9.87861428571429 29.8422428571429 1.02522102791011 18.3611861402962 27.4563676749717 3.89984293349227 "Sim02_50_075" "Sim02"
50 8.29018888888889 28.3881888888889 0.838698983006369 16.5984999622259 23.0982165185243 3.47993690255919 "Sim02_50_076" "Sim02"
50 10.57914 29.76783 1.06759909879921 19.6012055466793 37.0383976691451 9.55348388602329 "Sim02_50_077" "Sim02"
50 8.98565454545454 21.9813727272727 1.24194544465047 17.5462990685246 27.0232414851336 3.20759224937705 "Sim02_50_078" "Sim02"
50 13.9674636363636 32.8102909090909 1.20813877204291 17.5747083821725 35.6314351162103 3.20926787629001 "Sim02_50_079" "Sim02"
50 6.78322222222222 26.5529222222222 0.720058126310595 14.0526290814245 22.8238826102888 3.07322427566187 "Sim02_50_080" "Sim02"
50 14.4603230769231 31.5362307692308 1.18282360914776 15.3914588179811 49.2988551609145 2.50244132422168 "Sim02_50_081" "Sim02"
50 12.54135 39.84473 0.917840684547836 13.6241144392813 38.9865687226926 2.44605920477535 "Sim02_50_082" "Sim02"
50 6.02625714285714 27.8517714285714 0.648390635836332 10.7883999880772 19.6280115883603 2.37008303241852 "Sim02_50_083" "Sim02"
50 12.2557 30.294975 1.29196825902329 24.4549761861613 30.5583928288894 4.33527146256416 "Sim02_50_084" "Sim02"
50 7.6267125 35.5303 0.744046284620705 17.1352986678193 22.7042821267364 11.971518141893 "Sim02_50_085" "Sim02"
50 7.43211818181818 22.9998 0.813225790434002 10.8023280006617 20.6395521213749 3.26972660990392 "Sim02_50_086" "Sim02"
50 10.9726571428571 44.3804285714286 0.918467219156242 25.3733036836855 28.1099683809397 12.3851092369157 "Sim02_50_087" "Sim02"
50 10.7243846153846 36.0053 0.911885901551018 21.1649674774092 33.1331258591887 12.6922516239372 "Sim02_50_088" "Sim02"
50 6.63238 19.68284 1.04493466065149 15.2716830466124 22.0635502329939 3.02972831352872 "Sim02_50_089" "Sim02"
50 11.2454222222222 31.1124 1.15012704778624 14.1970722667066 26.9900119881975 3.95716338188194 "Sim02_50_090" "Sim02"
50 13.04383 42.90366 1.0076947592024 18.8370784615291 38.6940409262659 7.89261629949343 "Sim02_50_091" "Sim02"
50 21.9430666666667 48.402775 1.31392310884913 10.9196500571094 69.5004795067442 1.15681241851737 "Sim02_50_092" "Sim02"
50 10.7054090909091 27.9059545454545 0.970600108596605 13.3487099909783 28.0036225177995 2.40748565289328 "Sim02_50_093" "Sim02"
50 12.13499 37.85728 0.939497952572412 17.6508719943016 36.2151714533318 3.88244937901133 "Sim02_50_094" "Sim02"
50 7.92377692307692 19.1232307692308 1.15835613625619 23.6470328071825 34.8958381357538 4.41799880049915 "Sim02_50_095" "Sim02"
50 4.09752222222222 22.2042333333333 0.5147650278901 10.7718003419437 16.1949629674779 3.58577620836721 "Sim02_50_096" "Sim02"
50 11.40612 29.10824 1.10612092358047 13.2110447698164 37.6376636337866 2.17368992610646 "Sim02_50_097" "Sim02"
50 9.26631111111111 23.7184777777778 1.23708391063115 21.2153507016734 23.8895194735818 4.30145735880689 "Sim02_50_098" "Sim02"
50 5.6878 26.0767375 0.630483024335451 12.8934271207482 19.9053293664949 3.05703024345653 "Sim02_50_099" "Sim02"
50 24.519475 49.5331333333333 1.41953917356973 14.0542828578984 78.7233153474725 1.64275816374169 "Sim02_50_100" "Sim02"
55 19.60895 37.4102428571429 1.53675169133776 14.9605277522484 70.9494304647523 2.68472500311295 "Sim02_55_001" "Sim02"
55 12.4078272727273 29.8605727272727 1.18266622068537 15.873056529316 30.18756286889 2.95501388989721 "Sim02_55_002" "Sim02"
55 13.7463727272727 38.2569545454545 0.982838369738654 11.7310015025698 37.261333328695 2.34568887869418 "Sim02_55_003" "Sim02"
55 6.76955 15.50184 1.21688135207807 23.427321777064 19.8811849882119 5.26220936641593 "Sim02_55_004" "Sim02"
55 11.4478444444444 28.5015 1.25331290180273 10.5573705726877 26.7714497794651 1.87282179102894 "Sim02_55_005" "Sim02"
55 17.88715 29.6668714285714 1.36702938707872 26.5675904055723 119.113498723182 2.2514890429651 "Sim02_55_006" "Sim02"
55 6.88289090909091 16.6646272727273 1.14540004429649 17.8649783850889 19.7698593454008 3.81728928241194 "Sim02_55_007" "Sim02"
55 10.4892727272727 29.9239363636364 1.15148964425177 13.7029158012633 26.8855848141523 5.39999981346634 "Sim02_55_008" "Sim02"
55 9.91712 35.38527 0.931468859364157 23.0372944797225 27.1308871686779 11.2173797953419 "Sim02_55_009" "Sim02"
55 10.0456454545455 23.4077818181818 1.09396202365739 20.4022466521419 27.1948944445853 4.25042891890299 "Sim02_55_010" "Sim02"
55 7.53163846153846 19.6858538461538 1.06613034191625 16.7565771941736 22.3882269456738 3.78875756180806 "Sim02_55_011" "Sim02"
55 11.7806 33.0222692307692 1.05557430644637 18.4399788740388 32.582548570642 7.26749990138549 "Sim02_55_012" "Sim02"
55 17.15176 37.94752 1.30490080058516 22.6240683346369 39.2020825276364 3.48784438527677 "Sim02_55_013" "Sim02"
55 6.20548571428571 30.2237571428571 0.731699156780455 14.7298833721824 18.7182117883441 7.748205019896 "Sim02_55_014" "Sim02"
55 13.139475 26.8122583333333 1.36744277864577 18.5880262560569 50.7568619852559 2.18090053525208 "Sim02_55_015" "Sim02"
55 4.76759090909091 20.7571363636364 0.639138466913645 12.1068795598861 19.4667129700376 2.45022823967699 "Sim02_55_016" "Sim02"
55 13.0895692307692 26.6472846153846 1.51646567590575 12.7744093688208 34.8317173730584 2.43636811683397 "Sim02_55_017" "Sim02"
55 7.5433 22.453475 1.03932484967822 18.5745009414542 19.8614753434306 4.36765993222196 "Sim02_55_018" "Sim02"
55 4.75613333333333 19.8176444444444 0.683683337506289 16.1060646676964 15.7075784233975 5.80794638053 "Sim02_55_019" "Sim02"
55 8.47215 39.112475 0.755248360560719 16.5573506695208 25.9195787691278 8.40641682287432 "Sim02_55_020" "Sim02"
55 4.93046 16.39252 0.894957379010711 16.9825026228033 16.5868272133061 4.13000451772293 "Sim02_55_021" "Sim02"
55 7.5872125 23.0865125 0.987322698285458 19.6636745932704 20.0144682476309 4.67278627335091 "Sim02_55_022" "Sim02"
55 5.82936666666667 16.7966416666667 0.954567144051087 17.5278880123695 17.7244353683786 3.95860770189451 "Sim02_55_023" "Sim02"
55 11.7462888888889 31.7251222222222 1.22088808854472 11.6056565983997 27.2894319264899 5.15821048667737 "Sim02_55_024" "Sim02"
55 6.79907 18.50117 1.09021312414233 20.461107848207 25.9016031028396 4.102892179357 "Sim02_55_025" "Sim02"
55 13.6400636363636 33.2077909090909 1.00430780738569 11.4065590075423 36.1352062803654 2.53813682681145 "Sim02_55_026" "Sim02"
55 7.3953 20.95685 0.779850349478117 18.8384560015694 36.3870236023115 4.03149173521018 "Sim02_55_027" "Sim02"
55 13.5050666666667 36.110025 1.00661280989078 18.3972390313869 34.8034505433651 7.96935492526849 "Sim02_55_028" "Sim02"
55 18.182 36.2869 1.44245615111906 17.4342649929913 52.9373304991192 2.40675463490423 "Sim02_55_029" "Sim02"
55 13.481775 35.5065125 1.27951089600008 14.66403012489 32.975624860135 2.51213955521447 "Sim02_55_030" "Sim02"
55 7.48209090909091 18.6556909090909 1.25944206912245 24.6032709887002 27.0250848755081 4.57432197620675 "Sim02_55_031" "Sim02"
55 15.5555076923077 36.0024538461538 1.15267524523873 13.6038566707674 49.6847637882123 3.01298751148624 "Sim02_55_032" "Sim02"
55 9.03542 24.87983 1.11146880266661 12.8731206705305 23.577103903908 3.15145098089735 "Sim02_55_033" "Sim02"
55 7.0905625 29.7077625 0.756890926099108 12.819030964673 19.8121684657121 5.76822140879115 "Sim02_55_034" "Sim02"
55 5.11433 19.20493 0.80004135782649 15.1846436430498 20.1618943651756 5.11185661591364 "Sim02_55_035" "Sim02"
55 18.36225 37.46144 1.53222064298408 20.3847888723645 63.2353369133722 2.38722147190329 "Sim02_55_036" "Sim02"
55 8.46114545454545 35.6615636363636 0.724861340903226 23.1505994045373 27.4801815442174 13.1489370731064 "Sim02_55_037" "Sim02"
55 4.72847272727273 20.6541272727273 0.599627850183605 12.7046475292968 18.3008023039073 3.39628935105081 "Sim02_55_038" "Sim02"
55 15.6839785714286 32.3499071428571 1.2176631220023 15.7730843066346 65.4865065920016 1.62860946282903 "Sim02_55_039" "Sim02"
55 15.2129153846154 35.9275384615385 1.16482546879621 14.4697757866277 63.5963100127386 2.17072262563406 "Sim02_55_040" "Sim02"
55 7.9519 37.3353 0.75738517579157 25.8916901708766 22.3207940635611 19.320957674485 "Sim02_55_041" "Sim02"
55 3.8365125 18.97055 0.665231300194896 12.476465902802 13.1361237382139 3.91362888847457 "Sim02_55_042" "Sim02"
55 12.9488222222222 56.4775555555556 0.834087678074221 40.7352626100107 57.9571051894025 20.6586016689186 "Sim02_55_043" "Sim02"
55 14.53502 30.2481 1.32370211430842 31.6098778706669 53.6780421688282 4.21805873130712 "Sim02_55_044" "Sim02"
55 16.0692727272727 37.3329363636364 1.22466494774133 8.75033252706892 39.7443529490274 1.35731851054885 "Sim02_55_045" "Sim02"
55 6.62486 20.89474 0.93332360855487 11.4333762044838 16.7638985795742 3.73929103578008 "Sim02_55_046" "Sim02"
55 4.57569 14.55416 0.866849299204965 14.7472490684088 14.841420491146 3.65059459294574 "Sim02_55_047" "Sim02"
55 12.3338888888889 29.7993888888889 1.30863838450653 22.1873172984482 29.7906431443793 4.10264755180792 "Sim02_55_048" "Sim02"
55 5.56798571428572 24.6877857142857 0.725961604442572 21.7770834478063 19.0918045924703 5.16058604337567 "Sim02_55_049" "Sim02"
55 15.54432 37.75364 1.13332871010422 17.7324969064703 38.0788364746833 3.09829286760303 "Sim02_55_050" "Sim02"
55 8.74544545454545 19.4357 1.36001395761366 18.4418480602299 22.5552269714785 3.90975815861857 "Sim02_55_051" "Sim02"
55 6.26623 23.07159 0.748447387942988 11.6566582898073 21.7773087252561 2.34581600747676 "Sim02_55_052" "Sim02"
55 8.69385 27.3235375 1.00274094319646 10.2643218831087 21.6353049074146 2.23382317653437 "Sim02_55_053" "Sim02"
55 10.6548888888889 25.9655777777778 1.21627951713157 12.9967484040535 26.1812327823781 2.31653472876399 "Sim02_55_054" "Sim02"
55 8.05932307692308 21.7992769230769 1.03499231836411 14.7060951009219 31.6674911192231 2.74478308133724 "Sim02_55_055" "Sim02"
55 12.1460272727273 34.9494454545455 0.973843252204289 9.30213346009755 31.9560540914356 1.96223344859402 "Sim02_55_056" "Sim02"
55 14.9345 30.3479928571429 1.28497145877158 20.5923386593612 41.0401029888095 3.26755738647452 "Sim02_55_057" "Sim02"
55 2.83744444444444 21.8722555555556 0.445445937603788 21.1993139608959 11.3085782362355 12.5554636515357 "Sim02_55_058" "Sim02"
55 10.0188363636364 23.4142545454545 1.2705981083876 18.1079414679906 25.2508245957766 3.6499324220574 "Sim02_55_059" "Sim02"
55 4.29705454545455 17.3081181818182 0.745939227356725 11.4397284212824 14.243037520473 4.35031873473458 "Sim02_55_060" "Sim02"
55 6.89707 18.82882 0.962673340064841 17.2737224944188 20.8068138695365 3.75434081566395 "Sim02_55_061" "Sim02"
55 8.7027 41.9695142857143 0.747890554949442 20.7998379766573 27.3333817633211 8.48196836023547 "Sim02_55_062" "Sim02"
55 9.66438 25.94047 1.14954825117619 11.9361118927947 24.4862622250585 2.54602347859473 "Sim02_55_063" "Sim02"
55 6.54781818181818 20.8564181818182 0.854795893743838 13.2306727296471 19.4482777172657 4.51635114866384 "Sim02_55_064" "Sim02"
55 10.3029071428571 23.0342928571429 1.25337672089799 13.3411531897293 32.3938030214564 3.18957819387493 "Sim02_55_065" "Sim02"
55 6.88005 20.38841 1.01471607852045 22.5575908064992 22.0452088273442 4.84697095295058 "Sim02_55_066" "Sim02"
55 5.90511666666667 30.0870833333333 0.533969346597656 16.3348415760583 21.041695332346 3.44341211328904 "Sim02_55_067" "Sim02"
55 8.23466666666667 20.1704916666667 1.24364087885842 12.5082846397916 22.1828015486658 2.58684236087066 "Sim02_55_068" "Sim02"
55 9.24788888888889 21.3688 1.28150264213769 22.7727678852016 24.2338156697463 4.80520321956538 "Sim02_55_069" "Sim02"
55 9.5542 27.3881545454545 0.815824046021145 12.4136459703144 27.9179770356604 3.53064918472162 "Sim02_55_070" "Sim02"
55 13.8843181818182 35.6775090909091 1.17088504964209 18.4255163066267 56.6806601347433 7.24837669833078 "Sim02_55_071" "Sim02"
55 4.94713636363636 15.4269818181818 1.06982719381738 17.2758332577908 15.160586347116 4.38062609719405 "Sim02_55_072" "Sim02"
55 7.07578181818182 22.7671090909091 0.970293824211292 13.3566284356357 22.7558801325365 2.68481843191413 "Sim02_55_073" "Sim02"
55 13.4887272727273 36.4323363636364 0.983280805269455 10.4683213084331 35.919173993833 2.25693513062365 "Sim02_55_074" "Sim02"
55 3.93193333333333 18.7482888888889 0.606391280688419 13.0141833002263 13.3071722770242 5.35359127892988 "Sim02_55_075" "Sim02"
55 8.4859 27.8854727272727 0.830319538097753 10.6877895123325 23.2036535216129 2.91921991313728 "Sim02_55_076" "Sim02"
55 4.99061428571428 33.0361714285714 0.632376004681507 27.4411581597532 11.2088413263637 22.7758630036592 "Sim02_55_077" "Sim02"
